Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,hour,day_of_week
41081213,2015-06-04 02:23:59.0000002,8.5,2015-06-04 02:23:59+00:00,-73.98341369628906,40.75635528564453,-73.96807098388672,40.75856399536133,5,2,3
28687969,2011-08-14 17:26:39.0000004,4.1,2011-08-14 17:26:39+00:00,-73.98770400000001,40.7388,-73.979231,40.742831,1,17,6
35183680,2014-11-21 19:29:00.00000027,12.0,2014-11-21 19:29:00+00:00,-73.99533000000001,40.739525,-73.991102,40.755637,1,19,4
28496137,2011-01-04 14:48:08.0000006,11.7,2011-01-04 14:48:08+00:00,-73.996546,40.762681,-73.965722,40.805324,2,14,1
11703045,2014-01-12 12:36:50.0000001,6.0,2014-01-12 12:36:50+00:00,-73.993309,40.746931,-74.002507,40.755964,1,12,6
2853891,2011-06-15 09:43:00.000000209,16.5,2011-06-15 09:43:00+00:00,-73.99591,40.764492,-74.015948,40.706942,1,9,2
1662655,2010-01-17 15:05:00.000000125,6.5,2010-01-17 15:05:00+00:00,-73.950113,40.779903,-73.957678,40.76137,1,15,6
13438888,2014-05-06 17:43:17.0000003,11.5,2014-05-06 17:43:17+00:00,-74.00453,40.715927,-73.98532800000001,40.72185,2,17,1
39291680,2009-07-22 00:31:52.0000002,29.47,2009-07-22 00:31:52+00:00,-73.872359,40.773841,-73.98148,40.770351,1,0,2
12645130,2009-12-25 21:16:38.0000001,5.7,2009-12-25 21:16:38+00:00,-73.984617,40.753984,-73.99554300000001,40.74954,1,21,4
38809793,2014-09-29 10:15:07.0000002,45.33,2014-09-29 10:15:07+00:00,-73.863089,40.769793,-73.978574,40.761118,1,10,0
29912608,2009-08-27 17:19:00.000000112,7.3,2009-08-27 17:19:00+00:00,-73.984213,40.756918,-73.99113299999999,40.749677,2,17,3
7398532,2014-05-08 20:47:25.0000002,4.0,2014-05-08 20:47:25+00:00,-73.985415,40.760235,-73.98065,40.75728,1,20,3
38429182,2011-08-21 00:59:00.000000129,14.1,2011-08-21 00:59:00+00:00,-73.94578299999999,40.782513,-73.988615,40.73312,5,0,6
1128515,2010-10-20 19:40:00.0000005,4.5,2010-10-20 19:40:00+00:00,-73.984138,40.729237,-73.992153,40.72538,1,19,2
13571266,2010-07-07 09:32:12.0000005,8.9,2010-07-07 09:32:12+00:00,-73.99240400000001,40.75477,-73.98001,40.758657,1,9,2
4779258,2010-03-25 17:10:00.00000085,11.7,2010-03-25 17:10:00+00:00,-73.995068,40.740008,-74.00465200000001,40.725612,1,17,3
53732597,2013-05-30 23:07:36.0000001,8.5,2013-05-30 23:07:36+00:00,-74.00786,40.751713,-74.002224,40.738504,2,23,3
34821911,2014-08-01 20:34:00.000000120,57.33,2014-08-01 20:34:00+00:00,-73.78711,40.644002,-73.971942,40.756652,1,20,4
54579925,2012-04-20 19:31:50.0000002,19.3,2012-04-20 19:31:50+00:00,-73.98634200000001,40.777007,-73.930988,40.85713,2,19,4
38627206,2010-01-11 12:25:14.0000004,5.7,2010-01-11 12:25:14+00:00,-73.99058000000001,40.742062,-74.004887,40.749724,1,12,0
6811665,2010-12-14 10:25:58.0000004,6.1,2010-12-14 10:25:58+00:00,-73.98148,40.753388,-73.994499,40.7503,1,10,1
7879085,2012-05-20 20:10:39.0000002,8.1,2012-05-20 20:10:39+00:00,-73.979339,40.758721,-73.98808299999999,40.738029,1,20,6
38681820,2012-05-06 19:11:00.00000081,7.7,2012-05-06 19:11:00+00:00,-73.989402,40.747627,-73.972765,40.756772,1,19,6
14657527,2012-07-26 17:16:58.0000001,6.5,2012-07-26 17:16:58+00:00,-73.966656,40.761237,-73.949993,40.780421,1,17,3
13718072,2013-01-07 22:56:00.000000114,12.5,2013-01-07 22:56:00+00:00,-73.992953,40.758348,-73.98066800000001,40.74842,2,22,0
9319530,2014-11-01 12:22:00.00000083,11.0,2014-11-01 12:22:00+00:00,-73.99006999999999,40.74091,-73.97524,40.76434,1,12,5
48821426,2012-08-30 06:14:51.0000002,19.7,2012-08-30 06:14:51+00:00,-74.01564,40.714287,-73.92223100000001,40.6801,1,6,3
55064056,2011-10-30 16:15:13.0000003,4.9,2011-10-30 16:15:13+00:00,-73.984727,40.745217,-73.990425,40.756105,1,16,6
52756183,2012-09-18 15:40:26.0000001,7.0,2012-09-18 15:40:26+00:00,-73.997843,40.729179,-73.983703,40.721325,1,15,1
43419075,2013-09-19 13:14:00.00000082,7.0,2013-09-19 13:14:00+00:00,-73.97965,40.73552,-73.986798,40.738727,1,13,3
635000,2011-03-11 14:43:00.00000025,43.7,2011-03-11 14:43:00+00:00,-73.789603,40.646782,-73.998168,40.693762,1,14,4
18863608,2013-03-31 03:43:00.00000027,47.5,2013-03-31 03:43:00+00:00,-73.967742,40.75628,-73.824148,40.600605,1,3,6
43798535,2011-07-16 23:22:00.00000017,5.3,2011-07-16 23:22:00+00:00,-74.00734200000001,40.742740000000005,-73.995712,40.759198,2,23,5
37588024,2010-10-06 19:56:00.000000216,14.5,2010-10-06 19:56:00+00:00,-73.982663,40.776037,-73.92394300000001,40.741707,1,19,2
2324391,2015-02-14 18:24:13.0000003,11.5,2015-02-14 18:24:13+00:00,-74.00898742675781,40.71381378173828,-73.9797592163086,40.699703216552734,3,18,5
29563804,2011-08-13 06:03:11.0000001,9.7,2011-08-13 06:03:11+00:00,-73.996776,40.721173,-73.945115,40.714452,1,6,5
5214594,2012-11-24 10:52:00.00000050,18.0,2012-11-24 10:52:00+00:00,-73.98919699999999,40.73427,-73.98040300000001,40.730405,1,10,5
10261403,2013-08-21 10:35:12.0000002,7.5,2013-08-21 10:35:12+00:00,-73.985483,40.747324,-73.973106,40.754754,1,10,2
17882386,2011-11-14 21:15:00.00000074,8.9,2011-11-14 21:15:00+00:00,-73.976433,40.75631,-73.979463,40.786787,2,21,0
30306157,2012-07-09 17:15:00.000000119,14.5,2012-07-09 17:15:00+00:00,-74.00143,40.731157,-73.985747,40.767977,1,17,0
25869835,2012-08-12 10:00:00.00000089,16.5,2012-08-12 10:00:00+00:00,-73.994105,40.690752,-74.00255,40.706692,2,10,6
35061620,2010-03-15 12:04:12.0000002,18.5,2010-03-15 12:04:12+00:00,-73.947191,40.784149,-73.993759,40.727375,1,12,0
29629563,2010-12-14 07:04:00.00000034,4.9,2010-12-14 07:04:00+00:00,-73.984675,40.759807,-73.995362,40.744447,1,7,1
1780041,2011-10-18 23:53:00.000000145,49.7,2011-10-18 23:53:00+00:00,-73.978225,40.783318,-73.700963,40.705852,1,23,1
54764242,2013-04-07 17:25:55.0000001,8.0,2013-04-07 17:25:55+00:00,-73.972014,40.794615,-73.988922,40.773795,2,17,6
220777,2010-09-07 17:48:00.00000071,4.5,2010-09-07 17:48:00+00:00,-73.8744,40.773988,-73.97757800000001,40.756277,2,17,1
10860996,2011-05-24 10:02:00.000000184,4.9,2011-05-24 10:02:00+00:00,-73.985998,40.746893,-73.99443199999999,40.73636,1,10,1
24598773,2011-11-25 13:36:18.0000002,6.5,2011-11-25 13:36:18+00:00,-73.984961,40.724198,-73.99642800000001,40.719202,2,13,4
8753698,2015-02-26 06:47:30.0000006,9.5,2015-02-26 06:47:30+00:00,-73.987548828125,40.77059555053711,-73.95820617675781,40.76496887207031,1,6,3
37684463,2014-10-28 19:18:00.000000155,16.0,2014-10-28 19:18:00+00:00,-73.962747,40.769615,-73.99121,40.750362,5,19,1
24597574,2012-06-19 07:51:58.0000002,6.1,2012-06-19 07:51:58+00:00,-73.978173,40.752127,-73.990981,40.739641,1,7,1
10520711,2012-03-23 08:25:22.0000004,20.9,2012-03-23 08:25:22+00:00,-73.94847,40.784975,-74.006912,40.725095,1,8,4
29497924,2014-06-25 12:24:00.00000044,11.0,2014-06-25 12:24:00+00:00,-73.97406,40.76333,-73.991477,40.750085,2,12,2
4917429,2011-04-15 20:36:00.000000111,6.1,2011-04-15 20:36:00+00:00,-73.954257,40.778505,-73.943178,40.800175,3,20,4
55407246,2015-01-07 21:41:47.0000006,5.5,2015-01-07 21:41:47+00:00,-73.9619369506836,40.76301956176758,-73.96038055419923,40.77389907836913,1,21,2
1359910,2011-05-24 08:56:11.0000003,9.3,2011-05-24 08:56:11+00:00,-73.96007900000001,40.770487,-73.971446,40.751066,1,8,1
32119306,2009-03-03 09:26:00.00000071,12.5,2009-03-03 09:26:00+00:00,-73.96394699999999,40.792775,-73.972223,40.765112,5,9,1
46928261,2013-11-30 22:12:00.00000079,13.5,2013-11-30 22:12:00+00:00,-73.986847,40.76028,-73.988382,40.727735,1,22,5
50700443,2010-06-17 17:09:32.0000003,6.5,2010-06-17 17:09:32+00:00,-73.954376,40.784064,-73.96720400000001,40.78788,2,17,3
51465560,2009-03-27 07:45:00.00000030,19.7,2009-03-27 07:45:00+00:00,-73.99414300000001,40.69156,-73.962673,40.76077,1,7,4
31338966,2015-04-20 18:20:19.0000005,5.5,2015-04-20 18:20:19+00:00,-73.9705581665039,40.75911331176758,-73.9664077758789,40.753997802734375,2,18,0
27891337,2013-08-08 14:05:35.0000003,6.5,2013-08-08 14:05:35+00:00,-73.955557,40.768304,-73.95389300000001,40.779199,1,14,3
16313864,2013-07-19 20:37:00.000000140,6.5,2013-07-19 20:37:00+00:00,-73.98733,40.733112,-73.97568299999999,40.752012,1,20,4
13014056,2011-03-20 12:27:00.00000062,6.5,2011-03-20 12:27:00+00:00,-74.004002,40.725778000000005,-73.991573,40.742340000000006,1,12,6
19465080,2012-10-18 10:48:00.000000177,4.5,2012-10-18 10:48:00+00:00,-73.993762,40.727187,-73.99387800000001,40.732587,1,10,3
50432976,2009-07-20 07:17:00.0000001,8.1,2009-07-20 07:17:00+00:00,-73.95105,40.771708,-73.974818,40.756233,1,7,0
19176939,2009-12-02 00:10:00.000000118,5.3,2009-12-02 00:10:00+00:00,-73.982012,40.72831,-73.986138,40.718778,1,0,2
51232832,2009-05-01 21:24:12.0000005,12.1,2009-05-01 21:24:12+00:00,-74.007994,40.709389,-74.00036,40.727228,2,21,4
40272748,2012-12-22 14:04:43.0000004,5.0,2012-12-22 14:04:43+00:00,-73.967232,40.766802,-73.95550300000001,40.765961,1,14,5
30223777,2013-12-14 20:47:00.000000134,4.5,2013-12-14 20:47:00+00:00,-73.994842,40.7207,-73.991055,40.728463,1,20,5
47049195,2009-05-09 18:49:00.00000055,8.9,2009-05-09 18:49:00+00:00,-73.95878499999999,40.772388,-73.98395699999999,40.758622,4,18,5
34679859,2011-09-16 19:13:44.0000001,9.7,2011-09-16 19:13:44+00:00,-73.974713,40.742072,-73.996493,40.725636,1,19,4
25852743,2012-04-13 09:27:00.000000128,15.7,2012-04-13 09:27:00+00:00,-73.951992,40.773507,-73.998667,40.736305,1,9,4
9459523,2009-09-03 17:12:33.0000004,7.3,2009-09-03 17:12:33+00:00,-73.975356,40.751365,-73.991844,40.74837,1,17,3
18463733,2013-05-11 12:02:00.000000181,21.5,2013-05-11 12:02:00+00:00,-73.86591999999999,40.771052000000005,-73.78466999999999,40.741087,2,12,5
7129954,2009-02-12 09:07:00.00000057,8.1,2009-02-12 09:07:00+00:00,-74.00309,40.747338,-73.98248000000001,40.757035,1,9,3
14764971,2011-01-23 09:36:00.00000029,4.9,2011-01-23 09:36:00+00:00,-74.002887,40.760305,-74.000158,40.758227000000005,1,9,6
50873778,2011-10-01 09:03:00.00000032,8.9,2011-10-01 09:03:00+00:00,-73.938345,40.803212,-73.967117,40.761773,1,9,5
33438808,2009-10-05 22:52:03.0000002,9.7,2009-10-05 22:52:03+00:00,-73.98615600000001,40.726327000000005,-73.949589,40.70671,1,22,0
54025683,2013-02-06 05:20:05.0000002,26.0,2013-02-06 05:20:05+00:00,-73.975088,40.71435,-73.861867,40.768489,1,5,2
34529733,2012-05-20 17:57:10.0000001,31.3,2012-05-20 17:57:10+00:00,-73.86359300000001,40.769991,-73.965778,40.771979,1,17,6
14657525,2010-05-22 13:01:38.0000003,3.3,2010-05-22 13:01:38+00:00,-73.984522,40.732186,-73.988337,40.734465,1,13,5
13528986,2012-02-25 13:17:17.0000001,31.1,2012-02-25 13:17:17+00:00,-74.005531,40.74111,-73.905721,40.887473,1,13,5
49798934,2012-07-07 15:22:02.0000002,21.7,2012-07-07 15:22:02+00:00,-73.97359300000001,40.789563,-73.98649499999999,40.728043,1,15,5
13551577,2013-10-26 21:57:00.00000018,12.5,2013-10-26 21:57:00+00:00,-73.994967,40.75517,-73.972762,40.78565,2,21,5
54252142,2012-04-17 18:18:33.0000002,6.5,2012-04-17 18:18:33+00:00,-74.005915,40.7445,-74.002606,40.730092,1,18,1
47952000,2009-07-15 18:20:00.000000227,45.0,2009-07-15 18:20:00+00:00,-73.91745300000001,40.866832,-73.91744200000001,40.866835,1,18,2
39890183,2013-07-31 18:02:00.00000016,10.5,2013-07-31 18:02:00+00:00,-73.971915,40.757187,-73.992037,40.74269,1,18,2
49734181,2012-11-21 06:01:47.0000001,4.5,2012-11-21 06:01:47+00:00,-74.000854,40.746845,-73.987257,40.740501,1,6,2
3265625,2014-08-17 06:01:18.0000001,7.0,2014-08-17 06:01:18+00:00,-73.976692,40.750085,-73.978977,40.732727,1,6,6
29874660,2013-01-17 01:09:09.0000002,13.5,2013-01-17 01:09:09+00:00,-73.983345,40.766413,-73.953797,40.806505,1,1,3
1239326,2010-12-22 15:08:00.00000024,5.3,2010-12-22 15:08:00+00:00,-74.006427,40.741462,-73.995375,40.75459,1,15,2
11384455,2010-03-21 08:07:09.0000003,14.9,2010-03-21 08:07:09+00:00,-73.972332,40.755876,-74.015879,40.705019,1,8,6
1071108,2012-12-11 16:31:00.000000130,9.0,2012-12-11 16:31:00+00:00,-73.955803,40.787832,-73.976072,40.776108,1,16,1
2192336,2014-04-30 04:04:46.0000001,4.0,2014-04-30 04:04:46+00:00,-73.96633299999999,40.764852000000005,-73.972372,40.756754,2,4,2
27533226,2013-02-23 22:17:00.000000214,13.0,2013-02-23 22:17:00+00:00,-73.982585,40.723223,-73.993145,40.702435,1,22,5
32361592,2009-10-26 17:56:34.0000001,2.9,2009-10-26 17:56:34+00:00,-73.953419,40.788599,-73.952694,40.791671,1,17,0
11903276,2011-03-31 07:14:00.000000115,13.7,2011-03-31 07:14:00+00:00,-73.978853,40.782545,-73.942643,40.841273,5,7,3
39033882,2009-09-25 18:11:06.0000004,5.3,2009-09-25 18:11:06+00:00,-73.979162,40.76684,-73.987649,40.755425,1,18,4
15768968,2014-04-25 22:34:00.0000009,8.5,2014-04-25 22:34:00+00:00,-73.98137,40.781142,-73.98406800000001,40.760217,1,22,4
14238934,2013-05-17 09:33:55.0000002,7.0,2013-05-17 09:33:55+00:00,-73.973279,40.785108,-73.98824499999999,40.768959,1,9,4
34552099,2013-08-06 14:14:46.0000001,13.0,2013-08-06 14:14:46+00:00,-74.00449300000001,40.742313,-73.98084200000001,40.747629,1,14,1
18670522,2010-05-29 22:03:00.00000060,4.9,2010-05-29 22:03:00+00:00,-73.963285,40.756825,-73.954048,40.771623,1,22,5
45640060,2013-03-21 18:21:00.000000173,10.0,2013-03-21 18:21:00+00:00,-73.985077,40.760422,-73.976167,40.763987,3,18,3
11641651,2014-12-03 02:35:00.0000008,13.5,2014-12-03 02:35:00+00:00,-73.985975,40.753895,-73.93404699999999,40.754872,6,2,2
23253051,2013-11-27 17:15:00.0000001,5.0,2013-11-27 17:15:00+00:00,-73.946137,40.780387,-73.976967,40.736277,1,17,2
47020456,2013-12-15 00:07:42.0000003,15.5,2013-12-15 00:07:42+00:00,-74.003827,40.742191,-73.965179,40.769254,2,0,6
24071405,2011-04-14 08:50:11.0000001,10.5,2011-04-14 08:50:11+00:00,-73.99368100000001,40.735931,-74.004498,40.709995,1,8,3
30368705,2012-07-10 14:06:02.0000004,3.7,2012-07-10 14:06:02+00:00,-73.955517,40.764433,-73.950953,40.770556,2,14,1
40965458,2014-10-17 19:41:05.0000005,14.0,2014-10-17 19:41:05+00:00,-73.993662,40.718287,-73.991483,40.749197,3,19,4
52242174,2010-03-21 00:15:19.0000002,10.1,2010-03-21 00:15:19+00:00,-73.985538,40.738668,-74.00531600000001,40.74001,4,0,6
20670159,2014-04-05 15:19:00.000000147,5.0,2014-04-05 15:19:00+00:00,-73.99896,40.744072,-73.99613000000001,40.738487,5,15,5
11383749,2014-05-11 09:57:56.0000002,7.5,2014-05-11 09:57:56+00:00,-73.98047199999999,40.738854,-74.00102700000001,40.727568,1,9,6
46833033,2009-07-30 23:00:00.000000122,5.3,2009-07-30 23:00:00+00:00,-73.99134699999999,40.75787,-73.985477,40.769625,2,23,3
38949271,2010-11-08 10:01:00.000000142,9.3,2010-11-08 10:01:00+00:00,-73.97216800000001,40.756285,-73.99124300000001,40.750258,3,10,0
23378905,2011-09-22 18:03:08.0000001,8.9,2011-09-22 18:03:08+00:00,-73.991135,40.730922,-73.986993,40.750992,1,18,3
21614631,2011-03-08 23:41:00.000000142,5.3,2011-03-08 23:41:00+00:00,-74.0071,40.708147,-74.00044,40.718392,1,23,1
46764354,2009-03-09 18:33:43.0000001,6.3,2009-03-09 18:33:43+00:00,-73.97813000000001,40.762688,-73.986525,40.750953,1,18,0
22181922,2015-05-08 00:57:02.0000002,7.0,2015-05-08 00:57:02+00:00,-73.97412109375,40.7642822265625,-73.95481872558595,40.76990127563477,1,0,4
14421480,2009-07-03 12:19:00.000000130,15.3,2009-07-03 12:19:00+00:00,-73.981977,40.780113,-73.982538,40.776167,1,12,4
54716093,2013-07-08 21:55:00.000000136,7.5,2013-07-08 21:55:00+00:00,-73.98893199999999,40.74826,-73.97668,40.733597,6,21,0
20499234,2011-02-21 16:13:00.00000058,5.7,2011-02-21 16:13:00+00:00,-73.97099,40.759073,-73.97546700000001,40.745265,2,16,0
31588603,2014-10-07 20:04:00.000000202,9.5,2014-10-07 20:04:00+00:00,-73.977682,40.773787,-73.95301500000001,40.778395,6,20,1
13665500,2011-01-21 07:15:00.000000105,21.3,2011-01-21 07:15:00+00:00,-73.952922,40.823282,-73.992172,40.735598,1,7,4
15513063,2009-12-30 02:08:00.00000041,5.3,2009-12-30 02:08:00+00:00,-74.001,40.736407,-73.988578,40.729253,1,2,2
416375,2010-01-08 02:07:55.0000002,9.3,2010-01-08 02:07:55+00:00,-73.989013,40.759477,-73.963155,40.795153000000006,1,2,4
30109034,2014-03-22 12:40:29.0000003,9.0,2014-03-22 12:40:29+00:00,-74.002235,40.734676,-73.987586,40.745716,1,12,5
2757649,2009-03-13 14:32:00.00000075,5.7,2009-03-13 14:32:00+00:00,-74.001583,40.730657,-73.98347700000001,40.72683,2,14,4
40696954,2009-11-08 04:05:00.00000041,10.1,2009-11-08 04:05:00+00:00,-73.98513299999999,40.728197,-73.983618,40.757872,2,4,6
42520095,2011-08-10 18:14:27.0000009,14.5,2011-08-10 18:14:27+00:00,-74.003812,40.748291,-73.998261,40.717645000000005,1,18,2
1117221,2012-09-26 22:17:42.0000002,8.0,2012-09-26 22:17:42+00:00,-73.991958,40.745237,-73.99300699999999,40.76295,2,22,2
24732587,2013-03-09 02:38:22.0000002,23.0,2013-03-09 02:38:22+00:00,-74.004997,40.720652,-73.96651899999999,40.804258,1,2,5
1270722,2011-02-11 19:46:47.0000002,5.3,2011-02-11 19:46:47+00:00,-73.987215,40.732965,-73.98740699999999,40.721386,1,19,4
29250630,2013-08-23 12:37:00.00000074,14.5,2013-08-23 12:37:00+00:00,-73.967872,40.759835,-73.968807,40.761335,1,12,4
36371891,2011-10-08 18:27:38.0000001,8.9,2011-10-08 18:27:38+00:00,-73.99959399999999,40.728488,-73.99040699999999,40.750275,4,18,5
11851122,2015-03-15 01:34:29.0000001,7.0,2015-03-15 01:34:29+00:00,-73.98316955566406,40.76356887817383,-73.96415710449219,40.75722122192383,6,1,6
28715561,2012-05-07 13:00:00.00000029,32.9,2012-05-07 13:00:00+00:00,-73.994947,40.743840000000006,-73.870513,40.773742,3,13,0
9058648,2014-04-28 09:33:00.000000121,7.5,2014-04-28 09:33:00+00:00,-73.986705,40.745847,-73.983787,40.73393,2,9,0
26037472,2013-02-19 17:29:00.000000120,9.0,2013-02-19 17:29:00+00:00,-73.955225,40.779872,-73.968852,40.76102,5,17,1
34902253,2011-12-21 01:37:00.00000091,4.9,2011-12-21 01:37:00+00:00,-73.98907700000001,40.736628,-73.991137,40.745525,1,1,2
15861257,2012-02-29 15:29:03.0000004,9.3,2012-02-29 15:29:03+00:00,-73.97716199999999,40.75838,-74.00477,40.746283,1,15,2
13786958,2013-12-10 21:44:00.00000066,6.0,2013-12-10 21:44:00+00:00,-73.99228199999999,40.75891,-74.002697,40.749970000000005,1,21,1
35267327,2010-12-09 20:39:43.0000006,13.3,2010-12-09 20:39:43+00:00,-73.9849,40.724186,-73.97836,40.772929,1,20,3
52412918,2010-07-28 01:33:39.0000001,6.5,2010-07-28 01:33:39+00:00,-74.006736,40.744173,-74.003341,40.724051,1,1,2
18269492,2009-05-27 11:34:00.000000172,4.9,2009-05-27 11:34:00+00:00,-74.000473,40.72729,-74.005905,40.736337,1,11,2
52489179,2011-07-20 15:54:00.00000089,6.1,2011-07-20 15:54:00+00:00,-73.963318,40.768877,-73.97322199999999,40.759182,1,15,2
41327521,2012-03-26 14:02:00.00000075,34.1,2012-03-26 14:02:00+00:00,-73.862707,40.768542,-73.980305,40.763725,1,14,0
54031071,2014-06-25 08:21:00.00000049,4.0,2014-06-25 08:21:00+00:00,-73.9822,40.745502,-73.979722,40.743455,1,8,2
6087216,2011-01-10 17:53:00.000000127,7.7,2011-01-10 17:53:00+00:00,-73.99119499999999,40.739955,-73.987128,40.722393,1,17,0
17984637,2014-12-23 07:13:00.000000106,3.0,2014-12-23 07:13:00+00:00,-73.978877,40.745222,-73.978765,40.745187,6,7,1
51104837,2009-12-09 20:14:00.000000182,10.9,2009-12-09 20:14:00+00:00,-73.986132,40.739988,-74.00777,40.724790000000006,3,20,2
15017219,2010-03-25 22:56:02.0000001,4.9,2010-03-25 22:56:02+00:00,-73.99475600000001,40.750336,-73.999385,40.76132,2,22,3
18678455,2012-08-18 19:21:35.0000004,7.7,2012-08-18 19:21:35+00:00,-73.995352,40.759298,-74.001082,40.739098,1,19,5
19167293,2009-03-14 19:44:42.0000003,14.1,2009-03-14 19:44:42+00:00,-73.994869,40.739927,-73.983754,40.762333,2,19,5
27547945,2015-02-14 23:00:59.0000007,11.5,2015-02-14 23:00:59+00:00,-73.9813003540039,40.78089141845703,-73.9772720336914,40.75379180908203,1,23,5
37565569,2011-04-16 20:33:34.0000004,5.3,2011-04-16 20:33:34+00:00,-73.996792,40.720454,-73.990031,40.726401,3,20,5
54431237,2012-09-13 23:16:09.0000003,13.5,2012-09-13 23:16:09+00:00,-73.993143,40.727926,-73.977163,40.77669,1,23,3
48766093,2013-05-29 22:28:51.0000003,9.0,2013-05-29 22:28:51+00:00,-73.968295,40.760077,-73.949065,40.771957,1,22,2
45821332,2009-05-03 13:19:50.0000002,12.1,2009-05-03 13:19:50+00:00,-73.991217,40.729999,-73.95861,40.772575,2,13,6
52875453,2012-07-22 19:34:00.000000141,18.5,2012-07-22 19:34:00+00:00,-73.99408199999999,40.727533,-73.916485,40.756703,5,19,6
48761466,2013-12-04 07:36:00.000000192,8.0,2013-12-04 07:36:00+00:00,-73.995715,40.732812,-73.999675,40.74375,1,7,2
25908985,2009-08-08 04:11:39.0000002,12.9,2009-08-08 04:11:39+00:00,-73.98292099999999,40.763231,-73.927097,40.764774,1,4,5
42175156,2010-08-30 01:19:20.0000001,3.3,2010-08-30 01:19:20+00:00,-73.992739,40.741285,-73.99775,40.745056,1,1,0
47476601,2011-05-27 00:47:37.0000002,29.3,2011-05-27 00:47:37+00:00,-74.006284,40.751504,-73.914803,40.769734,1,0,4
3758940,2011-04-06 07:00:20.0000003,13.3,2011-04-06 07:00:20+00:00,-73.981961,40.778256,-73.999404,40.712045,1,7,2
40099158,2013-11-24 07:00:47.0000001,6.0,2013-11-24 07:00:47+00:00,-73.979548,40.784715000000006,-73.986577,40.766782,1,7,6
11293036,2015-04-20 10:07:29.0000004,8.0,2015-04-20 10:07:29+00:00,-73.99616241455078,40.76820373535156,-73.98338317871094,40.76594543457031,1,10,0
43457421,2013-10-27 17:14:18.0000003,10.0,2013-10-27 17:14:18+00:00,-73.99006800000001,40.729513,-73.99965999999999,40.754022,2,17,6
30560933,2011-04-14 13:20:29.0000004,8.1,2011-04-14 13:20:29+00:00,-73.984953,40.768974,-74.004413,40.742264,1,13,3
463095,2011-11-12 15:29:00.00000017,5.7,2011-11-12 15:29:00+00:00,-73.990492,40.756382,-73.97794300000001,40.754002,1,15,5
39472544,2009-01-28 17:19:25.0000006,5.9,2009-01-28 17:19:25+00:00,-73.999174,40.738890000000005,-73.99949000000001,40.730018,1,17,2
4081487,2009-02-25 19:01:47.0000003,9.9,2009-02-25 19:01:47+00:00,-73.981002,40.758543,-73.97666600000001,40.788340000000005,1,19,2
28520354,2010-07-23 20:02:00.000000292,14.1,2010-07-23 20:02:00+00:00,-73.98293000000001,40.771632,-73.925508,40.766587,1,20,4
22222829,2010-03-15 12:13:00.000000201,7.7,2010-03-15 12:13:00+00:00,-73.964037,40.771137,-73.983755,40.7557,5,12,0
26864460,2014-06-15 20:33:55.0000004,16.0,2014-06-15 20:33:55+00:00,-73.99154899999999,40.750081,-73.99091899999999,40.717231,1,20,6
50547175,2013-02-15 15:49:00.000000168,9.5,2013-02-15 15:49:00+00:00,-73.962388,40.778957,-73.97804000000001,40.761422,1,15,4
21356775,2011-07-15 23:24:00.000000167,11.7,2011-07-15 23:24:00+00:00,-74.009252,40.71189,-73.997927,40.756438,1,23,4
21478119,2009-05-15 03:27:00.0000006,6.1,2009-05-15 03:27:00+00:00,-73.98485,40.726307,-74.001073,40.731252000000005,1,3,4
31109812,2009-07-10 08:22:00.000000142,6.5,2009-07-10 08:22:00+00:00,-73.986355,40.722433,-74.004487,40.723385,1,8,4
45167516,2014-06-27 11:46:00.000000181,63.33,2014-06-27 11:46:00+00:00,-73.98964699999999,40.757872,-73.80104,40.680265000000006,6,11,4
44534295,2013-08-22 00:08:37.0000003,4.0,2013-08-22 00:08:37+00:00,-73.996015,40.726002,-74.002205,40.719072,1,0,3
29834206,2011-01-13 16:48:00.00000057,24.5,2011-01-13 16:48:00+00:00,-73.874605,40.774138,-73.975533,40.749285,5,16,3
49979879,2012-09-14 00:20:14.0000001,11.5,2012-09-14 00:20:14+00:00,-73.983081,40.782548,-74.008057,40.742041,2,0,4
35303790,2009-05-16 10:51:00.00000059,6.9,2009-05-16 10:51:00+00:00,-73.97938,40.781828,-73.961213,40.801753000000005,5,10,5
69319,2010-09-19 05:39:21.0000001,45.07,2010-09-19 05:39:21+00:00,-73.777025,40.644774,-73.86706,40.845324,1,5,6
17530909,2010-10-21 22:42:00.000000255,5.7,2010-10-21 22:42:00+00:00,-73.98839,40.764337,-73.998163,40.756707,1,22,3
35444744,2014-09-21 13:36:00.00000044,7.0,2014-09-21 13:36:00+00:00,-73.946673,40.776777,-73.95872,40.75992,1,13,6
39598256,2013-02-23 10:49:00.00000051,17.0,2013-02-23 10:49:00+00:00,-73.960392,40.766522,-74.00573,40.737387,1,10,5
34815753,2009-01-29 01:38:01.0000001,21.8,2009-01-29 01:38:01+00:00,-74.00020400000001,40.736955,-73.948813,40.828981,1,1,3
31466860,2014-11-28 23:11:33.0000001,12.5,2014-11-28 23:11:33+00:00,-73.982405,40.731639,-73.951904,40.777147,1,23,4
367248,2009-03-25 15:39:59.0000002,6.1,2009-03-25 15:39:59+00:00,-73.987246,40.733246,-74.00549000000001,40.736013,1,15,2
36882346,2009-05-12 15:24:00.000000149,13.7,2009-05-12 15:24:00+00:00,-73.97000799999999,40.75785,-73.992402,40.732863,3,15,1
